x-axis,1,2,3
second,Volt,Volt,Volt
-5.8000E-03,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
-5.5000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-5.2000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-4.9000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-4.6000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-4.3000E-03,+112.0604E-03,+3.1673367E+00,+1.7011055E+00
-4.0000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-3.7000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-3.4000E-03,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
-3.1000E-03,+112.0604E-03,+3.1673367E+00,+1.7011055E+00
-2.8000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-2.5000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-2.2000E-03,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
-1.9000E-03,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-1.6000E-03,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
-1.3000E-03,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
-1.0000E-03,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
-700.0E-06,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
-400.0E-06,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
-100.0E-06,+91.9599E-03,+3.1673367E+00,+1.7011055E+00
+200.0E-06,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+500.0E-06,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+800.0E-06,+91.9599E-03,+3.1874372E+00,+1.7011055E+00
+1.1000E-03,+91.9599E-03,+11.5579E-03,+1.7011055E+00
+1.4000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+1.7000E-03,+3.3080402E+00,+31.6584E-03,+1.7011055E+00
+2.0000E-03,+3.3080402E+00,+31.6584E-03,+1.7011055E+00
+2.3000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+2.6000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+2.9000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+3.2000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+3.5000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+3.8000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+4.1000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+4.4000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+4.7000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+5.0000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+5.3000E-03,+3.3080402E+00,+31.6584E-03,+1.7011055E+00
+5.6000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+5.9000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+6.2000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+6.5000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+6.8000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+7.1000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+7.4000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+7.7000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+8.0000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+8.3000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+8.6000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+8.9000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+9.2000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+9.5000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+9.8000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+10.1000E-03,+3.2879397E+00,+31.6584E-03,+1.7011055E+00
+10.4000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+10.7000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+11.0000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+11.3000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
