x-axis,1,2,3
second,Volt,Volt,Volt
-1.315000E-03,+93.844286E-03,+3.165452293E+00,+2.142211098E+00
-1.310000E-03,+91.959864E-03,+3.167336715E+00,+2.128392003E+00
-1.305000E-03,+91.959864E-03,+3.155402042E+00,+2.150376927E+00
-1.300000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.295000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.290000E-03,+75.000065E-03,+3.147236213E+00,+2.142211098E+00
-1.285000E-03,+88.191020E-03,+3.155402042E+00,+2.142211098E+00
-1.280000E-03,+91.959864E-03,+3.154145761E+00,+2.162311601E+00
-1.275000E-03,+91.959864E-03,+3.167336715E+00,+2.144095520E+00
-1.270000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.265000E-03,+83.794035E-03,+3.147236213E+00,+2.150376927E+00
-1.260000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.255000E-03,+91.959864E-03,+3.167336715E+00,+2.160427178E+00
-1.250000E-03,+91.959864E-03,+3.164196012E+00,+2.142211098E+00
-1.245000E-03,+91.959864E-03,+3.159170886E+00,+2.154145771E+00
-1.240000E-03,+78.768909E-03,+3.147236213E+00,+2.142211098E+00
-1.235000E-03,+91.959864E-03,+3.149120635E+00,+2.144095520E+00
-1.230000E-03,+75.000065E-03,+3.147236213E+00,+2.159170897E+00
-1.225000E-03,+91.959864E-03,+3.167336715E+00,+2.154145771E+00
-1.220000E-03,+91.959864E-03,+3.154145761E+00,+2.155402053E+00
-1.215000E-03,+91.959864E-03,+3.167336715E+00,+2.144095520E+00
-1.210000E-03,+91.959864E-03,+3.150376917E+00,+2.159170897E+00
-1.205000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.200000E-03,+91.959864E-03,+3.154145761E+00,+2.155402053E+00
-1.195000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.190000E-03,+108.919663E-03,+3.167336715E+00,+2.162311601E+00
-1.185000E-03,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-1.180000E-03,+91.959864E-03,+3.167336715E+00,+2.155402053E+00
-1.175000E-03,+91.959864E-03,+3.169221137E+00,+2.144095520E+00
-1.170000E-03,+91.959864E-03,+3.164196012E+00,+2.162311601E+00
-1.165000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.160000E-03,+91.959864E-03,+3.167336715E+00,+2.155402053E+00
-1.155000E-03,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-1.150000E-03,+91.959864E-03,+3.167336715E+00,+2.159170897E+00
-1.145000E-03,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-1.140000E-03,+91.959864E-03,+3.167336715E+00,+2.155402053E+00
-1.135000E-03,+91.959864E-03,+3.147236213E+00,+2.142211098E+00
-1.130000E-03,+91.959864E-03,+3.150376917E+00,+2.162311601E+00
-1.125000E-03,+91.959864E-03,+3.159170886E+00,+2.162311601E+00
-1.120000E-03,+91.959864E-03,+3.174246263E+00,+2.162311601E+00
-1.115000E-03,+91.959864E-03,+3.149120635E+00,+2.142211098E+00
-1.110000E-03,+108.919663E-03,+3.167336715E+00,+2.142211098E+00
-1.105000E-03,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-1.100000E-03,+98.869412E-03,+3.167336715E+00,+2.155402053E+00
-1.095000E-03,+91.959864E-03,+3.149120635E+00,+2.142211098E+00
-1.090000E-03,+91.959864E-03,+3.164196012E+00,+2.159170897E+00
-1.085000E-03,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-1.080000E-03,+91.959864E-03,+3.167336715E+00,+2.155402053E+00
-1.075000E-03,+91.959864E-03,+3.183668373E+00,+2.144095520E+00
-1.070000E-03,+91.959864E-03,+3.150376917E+00,+2.145351802E+00
-1.065000E-03,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-1.060000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.055000E-03,+91.959864E-03,+3.167336715E+00,+2.160427178E+00
-1.050000E-03,+75.000065E-03,+3.150376917E+00,+2.142211098E+00
-1.045000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.040000E-03,+85.050316E-03,+3.167336715E+00,+2.155402053E+00
-1.035000E-03,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-1.030000E-03,+91.959864E-03,+3.150376917E+00,+2.145351802E+00
-1.025000E-03,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-1.020000E-03,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-1.015000E-03,+91.959864E-03,+3.149120635E+00,+2.125879440E+00
-1.010000E-03,+91.959864E-03,+3.167336715E+00,+2.145351802E+00
-1.005000E-03,+83.794035E-03,+3.167336715E+00,+2.162311601E+00
-1.000000E-03,+91.959864E-03,+3.154145761E+00,+2.162311601E+00
-995.000E-06,+91.959864E-03,+3.167336715E+00,+2.144095520E+00
-990.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-985.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-980.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-975.000E-06,+91.959864E-03,+3.167336715E+00,+2.144095520E+00
-970.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-965.000E-06,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-960.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-955.000E-06,+73.743784E-03,+3.167336715E+00,+2.162311601E+00
-950.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-945.000E-06,+91.959864E-03,+3.167336715E+00,+2.154145771E+00
-940.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-935.000E-06,+91.959864E-03,+3.167336715E+00,+2.144095520E+00
-930.000E-06,+91.959864E-03,+3.167336715E+00,+2.159170897E+00
-925.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-920.000E-06,+91.959864E-03,+3.167336715E+00,+2.155402053E+00
-915.000E-06,+91.959864E-03,+3.165452293E+00,+2.160427178E+00
-910.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-905.000E-06,+91.959864E-03,+3.159170886E+00,+2.150376927E+00
-900.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-895.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-890.000E-06,+91.959864E-03,+3.167336715E+00,+2.145351802E+00
-885.000E-06,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-880.000E-06,+91.959864E-03,+3.154145761E+00,+2.162311601E+00
-875.000E-06,+91.959864E-03,+3.149120635E+00,+2.142211098E+00
-870.000E-06,+91.959864E-03,+3.184296514E+00,+2.142211098E+00
-865.000E-06,+100.125693E-03,+3.167336715E+00,+2.142211098E+00
-860.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-855.000E-06,+75.628206E-03,+3.167336715E+00,+2.162311601E+00
-850.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-845.000E-06,+91.959864E-03,+3.167336715E+00,+2.154145771E+00
-840.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-835.000E-06,+91.959864E-03,+3.167336715E+00,+2.144095520E+00
-830.000E-06,+91.959864E-03,+3.150376917E+00,+2.142211098E+00
-825.000E-06,+100.125693E-03,+3.167336715E+00,+2.162311601E+00
-820.000E-06,+91.959864E-03,+3.167336715E+00,+2.155402053E+00
-815.000E-06,+91.959864E-03,+3.167336715E+00,+2.160427178E+00
-810.000E-06,+91.959864E-03,+3.167336715E+00,+2.159170897E+00
-805.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-800.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-795.000E-06,+73.743784E-03,+3.167336715E+00,+2.144095520E+00
-790.000E-06,+91.959864E-03,+3.150376917E+00,+2.162311601E+00
-785.000E-06,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-780.000E-06,+91.959864E-03,+3.167336715E+00,+2.155402053E+00
-775.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-770.000E-06,+95.100567E-03,+3.164196012E+00,+2.162311601E+00
-765.000E-06,+91.959864E-03,+3.155402042E+00,+2.142211098E+00
-760.000E-06,+91.959864E-03,+3.167336715E+00,+2.149120646E+00
-755.000E-06,+93.844286E-03,+3.167336715E+00,+2.164196023E+00
-750.000E-06,+91.959864E-03,+3.147236213E+00,+2.159170897E+00
-745.000E-06,+91.959864E-03,+3.167336715E+00,+2.150376927E+00
-740.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-735.000E-06,+91.959864E-03,+3.165452293E+00,+2.144095520E+00
-730.000E-06,+91.959864E-03,+3.167336715E+00,+2.145351802E+00
-725.000E-06,+91.959864E-03,+3.167336715E+00,+2.154145771E+00
-720.000E-06,+91.959864E-03,+3.167336715E+00,+2.149120646E+00
-715.000E-06,+91.959864E-03,+3.167336715E+00,+2.144095520E+00
-710.000E-06,+91.959864E-03,+3.167336715E+00,+2.142211098E+00
-705.000E-06,+100.125693E-03,+3.159170886E+00,+2.154145771E+00
-700.000E-06,+91.959864E-03,+3.167336715E+00,+2.175502555E+00
-695.000E-06,+91.959864E-03,+3.167336715E+00,+2.162311601E+00
-690.000E-06,+75.000065E-03,+3.150376917E+00,+2.159170897E+00
-685.000E-06,+91.959864E-03,+3.159170886E+00,+2.142211098E+00
