x-axis,1,2,3
second,Volt,Volt,Volt
-50.00E-06,+70.35178E-03,+8.79399E-03,-31.40701E-03
-40.00E-06,+70.35178E-03,-10.05023E-03,-18.84420E-03
-30.00E-06,+70.35178E-03,-10.05023E-03,-48.99495E-03
-20.00E-06,+70.35178E-03,-10.05023E-03,-38.94470E-03
-10.00E-06,+70.35178E-03,-10.05023E-03,-50.25123E-03
+0.0E+00,+3.16206029E+00,-10.05023E-03,-41.45726E-03
+10.00E-06,+3.32788943E+00,-10.05023E-03,-11.30651E-03
+20.00E-06,+3.35552762E+00,-10.05023E-03,-21.35676E-03
+30.00E-06,+3.32663315E+00,-10.05023E-03,-10.05023E-03
+40.00E-06,+3.32663315E+00,-10.05023E-03,-10.05023E-03
+50.00E-06,+3.32663315E+00,-10.05023E-03,-10.05023E-03
+60.00E-06,+3.29773868E+00,-10.05023E-03,-10.05023E-03
+70.00E-06,+3.32663315E+00,-10.05023E-03,-50.25123E-03
+80.00E-06,+3.32663315E+00,-10.05023E-03,-10.05023E-03
+90.00E-06,+3.32663315E+00,-10.05023E-03,-10.05023E-03
+100.00E-06,+3.32663315E+00,-10.05023E-03,-10.05023E-03
+110.00E-06,+3.30527637E+00,-28.89445E-03,-10.05023E-03
+120.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+130.00E-06,+3.28643215E+00,-10.05023E-03,-8.79395E-03
+140.00E-06,+3.31532662E+00,-10.05023E-03,-10.05023E-03
+150.00E-06,+3.30778893E+00,-31.40701E-03,-31.40701E-03
+160.00E-06,+3.28643215E+00,-10.05023E-03,-18.84420E-03
+170.00E-06,+3.32537687E+00,-10.05023E-03,-10.05023E-03
+180.00E-06,+3.31532662E+00,-10.05023E-03,-10.05023E-03
+190.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+200.00E-06,+3.28643215E+00,-10.05023E-03,-18.84420E-03
+210.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+220.00E-06,+3.29773868E+00,-10.05023E-03,-10.05023E-03
+230.00E-06,+3.28643215E+00,-10.05023E-03,-28.89445E-03
+240.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+250.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+260.00E-06,+3.28643215E+00,-21.35676E-03,-21.35676E-03
+270.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+280.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+290.00E-06,+3.28517587E+00,-10.05023E-03,-50.25123E-03
+300.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+310.00E-06,+3.28643215E+00,-10.05023E-03,-10.05023E-03
+320.00E-06,+3.27763818E+00,-10.05023E-03,-10.05023E-03
+330.00E-06,+3.28517587E+00,-11.30651E-03,-10.05023E-03
+340.00E-06,+3.24623114E+00,-10.05023E-03,-10.05023E-03
+350.00E-06,+3.26507536E+00,-10.05023E-03,-10.05023E-03
+360.00E-06,+3.24623114E+00,-10.05023E-03,-41.45726E-03
+370.00E-06,+3.24748742E+00,-11.30651E-03,-48.99495E-03
+380.00E-06,+3.24623114E+00,-10.05023E-03,-21.35676E-03
+390.00E-06,+3.24623114E+00,-10.05023E-03,-10.05023E-03
+400.00E-06,+3.24623114E+00,-10.05023E-03,+21.35681E-03
+410.00E-06,+3.24623114E+00,-10.05023E-03,-10.05023E-03
+420.00E-06,+3.24623114E+00,-10.05023E-03,-10.05023E-03
+430.00E-06,+3.24623114E+00,-10.05023E-03,-10.05023E-03
+440.00E-06,+3.24623114E+00,-10.05023E-03,-18.84420E-03
+450.00E-06,+3.24623114E+00,-10.05023E-03,-11.30651E-03
+460.00E-06,+3.24623114E+00,-10.05023E-03,-10.05023E-03
+470.00E-06,+3.24623114E+00,-10.05023E-03,-10.05023E-03
+480.00E-06,+3.23743717E+00,-10.05023E-03,-10.05023E-03
+490.00E-06,+3.24623114E+00,-11.30651E-03,-10.05023E-03
+500.00E-06,+3.20603014E+00,-21.35676E-03,-21.35676E-03
+510.00E-06,+3.22487436E+00,-10.05023E-03,-31.40701E-03
+520.00E-06,+3.23743717E+00,-10.05023E-03,-10.05023E-03
+530.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+540.00E-06,+3.21733667E+00,-10.05023E-03,-10.05023E-03
+550.00E-06,+3.22487436E+00,-10.05023E-03,-10.05023E-03
+560.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+570.00E-06,+3.20728642E+00,-10.05023E-03,-10.05023E-03
+580.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+590.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+600.00E-06,+3.20603014E+00,-18.84420E-03,-41.45726E-03
+610.00E-06,+3.20728642E+00,-10.05023E-03,-11.30651E-03
+620.00E-06,+3.17713567E+00,-10.05023E-03,-10.05023E-03
+630.00E-06,+3.22487436E+00,-28.89445E-03,-28.89445E-03
+640.00E-06,+3.20603014E+00,-50.25123E-03,-41.45726E-03
+650.00E-06,+3.20603014E+00,-10.05023E-03,-11.30651E-03
+660.00E-06,+3.20603014E+00,-38.94470E-03,+18.84424E-03
+670.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+680.00E-06,+3.20603014E+00,-18.84420E-03,-10.05023E-03
+690.00E-06,+3.20603014E+00,-48.99495E-03,-48.99495E-03
+700.00E-06,+3.17713567E+00,-38.94470E-03,-10.05023E-03
+710.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+720.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+730.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+740.00E-06,+3.17713567E+00,-10.05023E-03,-10.05023E-03
+750.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+760.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+770.00E-06,+3.16708541E+00,-11.30651E-03,-48.99495E-03
+780.00E-06,+3.20603014E+00,-10.05023E-03,-10.05023E-03
+790.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+800.00E-06,+3.16582913E+00,-41.45726E-03,-10.05023E-03
+810.00E-06,+3.16708541E+00,-10.05023E-03,-10.05023E-03
+820.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+830.00E-06,+3.16582913E+00,-10.05023E-03,-31.40701E-03
+840.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+850.00E-06,+3.16582913E+00,-48.99495E-03,-10.05023E-03
+860.00E-06,+3.16582913E+00,-10.05023E-03,-21.35676E-03
+870.00E-06,+3.16582913E+00,-10.05023E-03,-31.40701E-03
+880.00E-06,+3.16582913E+00,-10.05023E-03,-18.84420E-03
+890.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+900.00E-06,+3.16582913E+00,-10.05023E-03,-38.94470E-03
