Product,GWInstek,GDM9061,GEW921489,1.12,1.14
71,2023/05/04 00:39:54.7,+066.9311,mVDC,--------,---
72,2023/05/04 00:39:54.7,-026.1765,mVDC,--------,---
73,2023/05/04 00:39:54.7,-011.2352,mVDC,--------,---
74,2023/05/04 00:39:54.8,+064.5032,mVDC,--------,---
75,2023/05/04 00:39:54.8,-067.8460,mVDC,--------,---
76,2023/05/04 00:39:54.8,+067.0641,mVDC,--------,---
77,2023/05/04 00:39:54.9,-021.5492,mVDC,--------,---
78,2023/05/04 00:39:54.9,-001.3428,mVDC,--------,---
79,2023/05/04 00:39:54.9,+066.3486,mVDC,--------,---
80,2023/05/04 00:39:55.0,-067.3127,mVDC,--------,---
81,2023/05/04 00:39:55.0,+064.6011,mVDC,--------,---
82,2023/05/04 00:39:55.0,-020.5835,mVDC,--------,---
83,2023/05/04 00:39:55.1,-010.7194,mVDC,--------,---
84,2023/05/04 00:39:55.1,+061.7444,mVDC,--------,---
85,2023/05/04 00:39:55.1,-067.5801,mVDC,--------,---
86,2023/05/04 00:39:55.2,+069.5853,mVDC,--------,---
87,2023/05/04 00:39:55.2,-012.7939,mVDC,--------,---
88,2023/05/04 00:39:55.2,-022.0657,mVDC,--------,---
89,2023/05/04 00:39:55.2,+071.4003,mVDC,--------,---
90,2023/05/04 00:39:55.3,-067.7754,mVDC,--------,---
91,2023/05/04 00:39:55.3,+058.8740,mVDC,--------,---
92,2023/05/04 00:39:55.3,-014.1176,mVDC,--------,---
93,2023/05/04 00:39:55.4,-017.0821,mVDC,--------,---
94,2023/05/04 00:39:55.4,+071.0701,mVDC,--------,---
95,2023/05/04 00:39:55.4,-067.3936,mVDC,--------,---
96,2023/05/04 00:39:55.5,+069.0913,mVDC,--------,---
97,2023/05/04 00:39:55.5,-008.2651,mVDC,--------,---
98,2023/05/04 00:39:55.5,-014.7374,mVDC,--------,---
99,2023/05/04 00:39:55.6,+066.5352,mVDC,--------,---
100,2023/05/04 00:39:55.6,-067.7391,mVDC,--------,---
101,2023/05/04 00:39:55.6,+065.3215,mVDC,--------,---
102,2023/05/04 00:39:55.7,-000.2920,mVDC,--------,---
103,2023/05/04 00:39:55.7,-020.6041,mVDC,--------,---
104,2023/05/04 00:39:55.7,+065.3595,mVDC,--------,---
105,2023/05/04 00:39:55.8,-067.8433,mVDC,--------,---
106,2023/05/04 00:39:55.8,+061.6774,mVDC,--------,---
107,2023/05/04 00:39:55.8,-008.0059,mVDC,--------,---
108,2023/05/04 00:39:55.9,-018.4603,mVDC,--------,---
109,2023/05/04 00:39:55.9,+075.9940,mVDC,--------,---
110,2023/05/04 00:39:55.9,-067.2102,mVDC,--------,---
111,2023/05/04 00:39:56.0,+067.0247,mVDC,--------,---
112,2023/05/04 00:39:56.0,-015.5358,mVDC,--------,---
113,2023/05/04 00:39:56.0,-020.4106,mVDC,--------,---
114,2023/05/04 00:39:56.0,+070.3434,mVDC,--------,---
115,2023/05/04 00:39:56.1,-064.4763,mVDC,--------,---
116,2023/05/04 00:39:56.1,+060.0029,mVDC,--------,---
117,2023/05/04 00:39:56.1,+005.3626,mVDC,--------,---
118,2023/05/04 00:39:56.2,-015.2912,mVDC,--------,---
119,2023/05/04 00:39:56.2,+068.2942,mVDC,--------,---
120,2023/05/04 00:39:56.2,-067.6947,mVDC,--------,---
121,2023/05/04 00:39:56.3,+052.5271,mVDC,--------,---
122,2023/05/04 00:39:56.3,-005.7842,mVDC,--------,---
123,2023/05/04 00:39:56.3,-037.7001,mVDC,--------,---
124,2023/05/04 00:39:56.4,+077.8028,mVDC,--------,---
125,2023/05/04 00:39:56.4,-067.6147,mVDC,--------,---
126,2023/05/04 00:39:56.4,+064.0743,mVDC,--------,---
127,2023/05/04 00:39:56.5,+002.9443,mVDC,--------,---
128,2023/05/04 00:39:56.5,-024.6909,mVDC,--------,---
129,2023/05/04 00:39:56.5,+072.1456,mVDC,--------,---
130,2023/05/04 00:39:56.6,-066.9693,mVDC,--------,---
131,2023/05/04 00:39:56.6,+063.0882,mVDC,--------,---
132,2023/05/04 00:39:56.6,+000.9901,mVDC,--------,---
133,2023/05/04 00:39:56.7,-024.7925,mVDC,--------,---
134,2023/05/04 00:39:56.7,+072.4042,mVDC,--------,---
135,2023/05/04 00:39:56.7,-065.8212,mVDC,--------,---
136,2023/05/04 00:39:56.8,+055.4755,mVDC,--------,---
137,2023/05/04 00:39:56.8,+003.9881,mVDC,--------,---
138,2023/05/04 00:39:56.8,-025.8566,mVDC,--------,---
139,2023/05/04 00:39:56.8,+073.8739,mVDC,--------,---
140,2023/05/04 00:39:56.9,-062.3098,mVDC,--------,---
141,2023/05/04 00:39:56.9,+054.5982,mVDC,--------,---
142,2023/05/04 00:39:56.9,-005.7465,mVDC,--------,---
143,2023/05/04 00:39:57.0,-025.3228,mVDC,--------,---
144,2023/05/04 00:39:57.0,+074.1620,mVDC,--------,---
145,2023/05/04 00:39:57.0,-066.1157,mVDC,--------,---
146,2023/05/04 00:39:57.1,+044.2087,mVDC,--------,---
147,2023/05/04 00:39:57.1,+002.3703,mVDC,--------,---
148,2023/05/04 00:39:57.1,-035.4497,mVDC,--------,---
149,2023/05/04 00:39:57.2,+077.0995,mVDC,--------,---
150,2023/05/04 00:39:57.2,-066.4183,mVDC,--------,---
151,2023/05/04 00:39:57.2,+057.2796,mVDC,--------,---
152,2023/05/04 00:39:57.3,+004.4313,mVDC,--------,---
153,2023/05/04 00:39:57.3,-036.6600,mVDC,--------,---
154,2023/05/04 00:39:57.3,+074.4697,mVDC,--------,---
155,2023/05/04 00:39:57.4,-065.8545,mVDC,--------,---
156,2023/05/04 00:39:57.4,+043.9642,mVDC,--------,---
157,2023/05/04 00:39:57.4,+002.6738,mVDC,--------,---
158,2023/05/04 00:39:57.5,-045.5847,mVDC,--------,---
159,2023/05/04 00:39:57.5,+079.9073,mVDC,--------,---
160,2023/05/04 00:39:57.5,-065.1810,mVDC,--------,---
161,2023/05/04 00:39:57.6,+052.7710,mVDC,--------,---
162,2023/05/04 00:39:57.6,+000.2367,mVDC,--------,---
163,2023/05/04 00:39:57.6,-041.3578,mVDC,--------,---
164,2023/05/04 00:39:57.6,+076.5842,mVDC,--------,---
165,2023/05/04 00:39:57.7,-064.4122,mVDC,--------,---
166,2023/05/04 00:39:57.7,+048.3399,mVDC,--------,---
167,2023/05/04 00:39:57.7,+008.5819,mVDC,--------,---
168,2023/05/04 00:39:57.8,-050.3194,mVDC,--------,---
169,2023/05/04 00:39:57.8,+077.4258,mVDC,--------,---
170,2023/05/04 00:39:57.8,-063.9852,mVDC,--------,---
171,2023/05/04 00:39:57.9,+036.8406,mVDC,--------,---
172,2023/05/04 00:39:57.9,+012.3654,mVDC,--------,---
173,2023/05/04 00:39:57.9,-034.2704,mVDC,--------,---
174,2023/05/04 00:39:58.0,+076.8712,mVDC,--------,---
175,2023/05/04 00:39:58.0,-062.4393,mVDC,--------,---
176,2023/05/04 00:39:58.0,+046.3554,mVDC,--------,---
177,2023/05/04 00:39:58.1,+023.0558,mVDC,--------,---
178,2023/05/04 00:39:58.1,-043.5409,mVDC,--------,---
179,2023/05/04 00:39:58.1,+077.2778,mVDC,--------,---
180,2023/05/04 00:39:58.2,-063.7686,mVDC,--------,---
181,2023/05/04 00:39:58.2,+034.5604,mVDC,--------,---
182,2023/05/04 00:39:58.2,+012.8193,mVDC,--------,---
183,2023/05/04 00:39:58.3,-040.0861,mVDC,--------,---
184,2023/05/04 00:39:58.3,+078.7634,mVDC,--------,---
185,2023/05/04 00:39:58.3,-060.7332,mVDC,--------,---
186,2023/05/04 00:39:58.4,+042.1699,mVDC,--------,---
187,2023/05/04 00:39:58.4,+008.4597,mVDC,--------,---
188,2023/05/04 00:39:58.4,-047.2308,mVDC,--------,---
189,2023/05/04 00:39:58.4,+078.7970,mVDC,--------,---
190,2023/05/04 00:39:58.5,-061.5536,mVDC,--------,---
191,2023/05/04 00:39:58.5,+036.6176,mVDC,--------,---
192,2023/05/04 00:39:58.5,+020.6136,mVDC,--------,---
193,2023/05/04 00:39:58.6,-041.4907,mVDC,--------,---
194,2023/05/04 00:39:58.6,+080.6338,mVDC,--------,---
195,2023/05/04 00:39:58.6,-059.5213,mVDC,--------,---
196,2023/05/04 00:39:58.7,+039.4574,mVDC,--------,---
197,2023/05/04 00:39:58.7,+032.9637,mVDC,--------,---
198,2023/05/04 00:39:58.7,-057.1765,mVDC,--------,---
199,2023/05/04 00:39:58.8,+080.6643,mVDC,--------,---
200,2023/05/04 00:39:58.8,-059.4854,mVDC,--------,---
201,2023/05/04 00:39:58.8,+027.0563,mVDC,--------,---
202,2023/05/04 00:39:58.9,+020.9681,mVDC,--------,---
203,2023/05/04 00:39:58.9,-049.2209,mVDC,--------,---
204,2023/05/04 00:39:58.9,+080.6945,mVDC,--------,---
205,2023/05/04 00:39:59.0,-054.5890,mVDC,--------,---
206,2023/05/04 00:39:59.0,+038.4247,mVDC,--------,---
207,2023/05/04 00:39:59.0,+030.3175,mVDC,--------,---
208,2023/05/04 00:39:59.1,-050.7424,mVDC,--------,---
209,2023/05/04 00:39:59.1,+080.4706,mVDC,--------,---
210,2023/05/04 00:39:59.1,-055.0313,mVDC,--------,---
211,2023/05/04 00:39:59.2,+031.1314,mVDC,--------,---
212,2023/05/04 00:39:59.2,+018.0087,mVDC,--------,---
213,2023/05/04 00:39:59.2,-054.8245,mVDC,--------,---
214,2023/05/04 00:39:59.3,+027.8229,mVDC,--------,---
215,2023/05/04 00:39:59.3,+019.3358,mVDC,--------,---
216,2023/05/04 00:39:59.3,-051.1246,mVDC,--------,---
217,2023/05/04 00:39:59.3,+080.2494,mVDC,--------,---
218,2023/05/04 00:39:59.4,-051.2531,mVDC,--------,---
219,2023/05/04 00:39:59.4,+030.8661,mVDC,--------,---
220,2023/05/04 00:39:59.4,+025.6346,mVDC,--------,---
221,2023/05/04 00:39:59.5,-054.6560,mVDC,--------,---
222,2023/05/04 00:39:59.5,+080.6042,mVDC,--------,---
223,2023/05/04 00:39:59.5,-047.5106,mVDC,--------,---
224,2023/05/04 00:39:59.6,+016.0921,mVDC,--------,---
225,2023/05/04 00:39:59.6,+024.2842,mVDC,--------,---
226,2023/05/04 00:39:59.6,-057.4171,mVDC,--------,---
227,2023/05/04 00:39:59.7,+080.8892,mVDC,--------,---
228,2023/05/04 00:39:59.7,-046.4709,mVDC,--------,---
229,2023/05/04 00:39:59.7,+031.3199,mVDC,--------,---
230,2023/05/04 00:39:59.8,+041.0038,mVDC,--------,---
231,2023/05/04 00:39:59.8,-056.4747,mVDC,--------,---
232,2023/05/04 00:39:59.8,+079.8741,mVDC,--------,---
233,2023/05/04 00:39:59.9,-053.0836,mVDC,--------,---
234,2023/05/04 00:39:59.9,+015.1627,mVDC,--------,---
235,2023/05/04 00:39:59.9,+036.1354,mVDC,--------,---
236,2023/05/04 00:40:00.0,-053.0600,mVDC,--------,---
237,2023/05/04 00:40:00.0,+078.2578,mVDC,--------,---
238,2023/05/04 00:40:00.0,-048.0323,mVDC,--------,---
239,2023/05/04 00:40:00.1,+018.6645,mVDC,--------,---
240,2023/05/04 00:40:00.1,+033.8897,mVDC,--------,---
241,2023/05/04 00:40:00.1,-059.5233,mVDC,--------,---
242,2023/05/04 00:40:00.1,+080.8546,mVDC,--------,---
243,2023/05/04 00:40:00.2,-050.8558,mVDC,--------,---
244,2023/05/04 00:40:00.2,+022.0420,mVDC,--------,---
245,2023/05/04 00:40:00.2,+038.9586,mVDC,--------,---
246,2023/05/04 00:40:00.3,-053.9780,mVDC,--------,---
247,2023/05/04 00:40:00.3,+078.8811,mVDC,--------,---
248,2023/05/04 00:40:00.3,-050.7546,mVDC,--------,---
249,2023/05/04 00:40:00.4,+021.3097,mVDC,--------,---
250,2023/05/04 00:40:00.4,+046.8775,mVDC,--------,---
251,2023/05/04 00:40:00.4,-053.7435,mVDC,--------,---
252,2023/05/04 00:40:00.5,+076.5029,mVDC,--------,---
253,2023/05/04 00:40:00.5,-021.9663,mVDC,--------,---
254,2023/05/04 00:40:00.5,+001.1546,mVDC,--------,---
255,2023/05/04 00:40:00.6,+063.5663,mVDC,--------,---
256,2023/05/04 00:40:00.6,-066.1878,mVDC,--------,---
257,2023/05/04 00:40:00.6,+066.8343,mVDC,--------,---
258,2023/05/04 00:40:00.7,-025.9412,mVDC,--------,---
259,2023/05/04 00:40:00.7,-016.6928,mVDC,--------,---
260,2023/05/04 00:40:00.7,+061.8846,mVDC,--------,---
261,2023/05/04 00:40:00.8,-067.7366,mVDC,--------,---
262,2023/05/04 00:40:00.8,+072.7436,mVDC,--------,---
263,2023/05/04 00:40:00.8,-002.6203,mVDC,--------,---
264,2023/05/04 00:40:00.9,-032.2780,mVDC,--------,---
265,2023/05/04 00:40:00.9,+070.9255,mVDC,--------,---
266,2023/05/04 00:40:00.9,-064.0569,mVDC,--------,---
267,2023/05/04 00:40:00.9,+058.6321,mVDC,--------,---
268,2023/05/04 00:40:01.0,+000.3344,mVDC,--------,---
269,2023/05/04 00:40:01.0,-032.5153,mVDC,--------,---
270,2023/05/04 00:40:01.0,+072.3414,mVDC,--------,---
271,2023/05/04 00:40:01.1,-063.5874,mVDC,--------,---
272,2023/05/04 00:40:01.1,+053.0109,mVDC,--------,---
273,2023/05/04 00:40:01.1,-007.7627,mVDC,--------,---
274,2023/05/04 00:40:01.2,-027.7259,mVDC,--------,---
275,2023/05/04 00:40:01.2,+074.1208,mVDC,--------,---
276,2023/05/04 00:40:01.2,-061.6674,mVDC,--------,---
277,2023/05/04 00:40:01.3,+059.9264,mVDC,--------,---
278,2023/05/04 00:40:01.3,-003.6023,mVDC,--------,---
279,2023/05/04 00:40:01.3,-027.3299,mVDC,--------,---
280,2023/05/04 00:40:01.4,+078.8629,mVDC,--------,---
281,2023/05/04 00:40:01.4,-058.5647,mVDC,--------,---
282,2023/05/04 00:40:01.4,+024.8838,mVDC,--------,---
283,2023/05/04 00:40:01.5,+015.6636,mVDC,--------,---
284,2023/05/04 00:40:01.5,-054.6808,mVDC,--------,---
285,2023/05/04 00:40:01.5,+080.0567,mVDC,--------,---
286,2023/05/04 00:40:01.6,-051.3883,mVDC,--------,---
287,2023/05/04 00:40:01.6,+025.2286,mVDC,--------,---
288,2023/05/04 00:40:01.6,+035.0649,mVDC,--------,---
289,2023/05/04 00:40:01.7,-058.2946,mVDC,--------,---
290,2023/05/04 00:40:01.7,+080.6785,mVDC,--------,---
291,2023/05/04 00:40:01.7,-046.7719,mVDC,--------,---
292,2023/05/04 00:40:01.8,+027.8086,mVDC,--------,---
293,2023/05/04 00:40:01.8,+020.9212,mVDC,--------,---
294,2023/05/04 00:40:01.8,-056.3175,mVDC,--------,---
295,2023/05/04 00:40:01.8,+080.6320,mVDC,--------,---
296,2023/05/04 00:40:01.9,-054.8657,mVDC,--------,---
297,2023/05/04 00:40:01.9,+028.3228,mVDC,--------,---
298,2023/05/04 00:40:01.9,+029.0857,mVDC,--------,---
299,2023/05/04 00:40:02.0,-048.7113,mVDC,--------,---
300,2023/05/04 00:40:02.0,+080.4910,mVDC,--------,---
301,2023/05/04 00:40:02.0,-056.1333,mVDC,--------,---
302,2023/05/04 00:40:02.1,+033.0231,mVDC,--------,---
303,2023/05/04 00:40:02.1,+025.8177,mVDC,--------,---
304,2023/05/04 00:40:02.1,-052.8929,mVDC,--------,---
305,2023/05/04 00:40:02.2,+080.5408,mVDC,--------,---
306,2023/05/04 00:40:02.2,-052.3799,mVDC,--------,---
307,2023/05/04 00:40:02.2,+034.0630,mVDC,--------,---
308,2023/05/04 00:40:02.3,+028.0289,mVDC,--------,---
309,2023/05/04 00:40:02.3,-049.9651,mVDC,--------,---
310,2023/05/04 00:40:02.3,+080.2685,mVDC,--------,---
311,2023/05/04 00:40:02.4,-054.3212,mVDC,--------,---
312,2023/05/04 00:40:02.4,+028.4914,mVDC,--------,---
313,2023/05/04 00:40:02.4,+032.6070,mVDC,--------,---
314,2023/05/04 00:40:02.5,-057.2825,mVDC,--------,---
315,2023/05/04 00:40:02.5,+080.5901,mVDC,--------,---
316,2023/05/04 00:40:02.5,-048.1105,mVDC,--------,---
317,2023/05/04 00:40:02.6,+027.8901,mVDC,--------,---
318,2023/05/04 00:40:02.6,+029.5532,mVDC,--------,---
319,2023/05/04 00:40:02.6,-054.7446,mVDC,--------,---
320,2023/05/04 00:40:02.6,+079.0972,mVDC,--------,---
321,2023/05/04 00:40:02.7,-050.5178,mVDC,--------,---
322,2023/05/04 00:40:02.7,+012.4313,mVDC,--------,---
323,2023/05/04 00:40:02.7,+036.5808,mVDC,--------,---
324,2023/05/04 00:40:02.8,-053.7574,mVDC,--------,---
325,2023/05/04 00:40:02.8,+079.4235,mVDC,--------,---
326,2023/05/04 00:40:02.8,-052.5763,mVDC,--------,---
327,2023/05/04 00:40:02.9,+012.8384,mVDC,--------,---
328,2023/05/04 00:40:02.9,+026.5655,mVDC,--------,---
329,2023/05/04 00:40:02.9,-053.1002,mVDC,--------,---
330,2023/05/04 00:40:03.0,+079.1991,mVDC,--------,---
331,2023/05/04 00:40:03.0,-044.0782,mVDC,--------,---
332,2023/05/04 00:40:03.0,+018.1363,mVDC,--------,---
333,2023/05/04 00:40:03.1,+039.2061,mVDC,--------,---
334,2023/05/04 00:40:03.1,-054.9326,mVDC,--------,---
335,2023/05/04 00:40:03.1,+078.9787,mVDC,--------,---
336,2023/05/04 00:40:03.2,-050.7663,mVDC,--------,---
337,2023/05/04 00:40:03.2,+024.0983,mVDC,--------,---
338,2023/05/04 00:40:03.2,+034.9483,mVDC,--------,---
339,2023/05/04 00:40:03.3,-059.1836,mVDC,--------,---
340,2023/05/04 00:40:03.3,+080.5279,mVDC,--------,---
341,2023/05/04 00:40:03.3,-043.6928,mVDC,--------,---
342,2023/05/04 00:40:03.4,+023.0757,mVDC,--------,---
343,2023/05/04 00:40:03.4,+033.7937,mVDC,--------,---
344,2023/05/04 00:40:03.4,-059.5123,mVDC,--------,---
345,2023/05/04 00:40:03.4,+079.6802,mVDC,--------,---
346,2023/05/04 00:40:03.5,-050.5285,mVDC,--------,---
347,2023/05/04 00:40:03.5,+012.3248,mVDC,--------,---
348,2023/05/04 00:40:03.5,+033.4625,mVDC,--------,---
349,2023/05/04 00:40:03.6,-058.2910,mVDC,--------,---
350,2023/05/04 00:40:03.6,+078.8920,mVDC,--------,---
351,2023/05/04 00:40:03.6,-043.6750,mVDC,--------,---
352,2023/05/04 00:40:03.7,+023.6620,mVDC,--------,---
353,2023/05/04 00:40:03.7,+044.0707,mVDC,--------,---
354,2023/05/04 00:40:03.7,-058.3423,mVDC,--------,---
355,2023/05/04 00:40:03.8,+079.8349,mVDC,--------,---
356,2023/05/04 00:40:03.8,-037.6711,mVDC,--------,---
357,2023/05/04 00:40:03.8,+017.4478,mVDC,--------,---
358,2023/05/04 00:40:03.9,+052.0759,mVDC,--------,---
359,2023/05/04 00:40:03.9,-062.0983,mVDC,--------,---
360,2023/05/04 00:40:03.9,+080.1814,mVDC,--------,---
361,2023/05/04 00:40:04.0,-045.3948,mVDC,--------,---
362,2023/05/04 00:40:04.0,+016.6018,mVDC,--------,---
363,2023/05/04 00:40:04.0,+044.3524,mVDC,--------,---
364,2023/05/04 00:40:04.1,-062.2979,mVDC,--------,---
365,2023/05/04 00:40:04.1,+079.9395,mVDC,--------,---
366,2023/05/04 00:40:04.1,-039.6305,mVDC,--------,---
367,2023/05/04 00:40:04.2,+018.3273,mVDC,--------,---
368,2023/05/04 00:40:04.2,+038.3245,mVDC,--------,---
369,2023/05/04 00:40:04.2,-061.6440,mVDC,--------,---
370,2023/05/04 00:40:04.2,+078.4273,mVDC,--------,---
371,2023/05/04 00:40:04.3,-047.4568,mVDC,--------,---
372,2023/05/04 00:40:04.3,+008.9690,mVDC,--------,---
373,2023/05/04 00:40:04.3,+039.5948,mVDC,--------,---
374,2023/05/04 00:40:04.4,-059.9323,mVDC,--------,---
375,2023/05/04 00:40:04.4,+078.6721,mVDC,--------,---
376,2023/05/04 00:40:04.4,-042.8692,mVDC,--------,---
377,2023/05/04 00:40:04.5,+006.3184,mVDC,--------,---
378,2023/05/04 00:40:04.5,+059.0824,mVDC,--------,---
379,2023/05/04 00:40:04.5,-067.5175,mVDC,--------,---
380,2023/05/04 00:40:04.6,+064.4710,mVDC,--------,---
381,2023/05/04 00:40:04.6,-020.3629,mVDC,--------,---
382,2023/05/04 00:40:04.6,-022.3095,mVDC,--------,---
383,2023/05/04 00:40:04.7,+066.2085,mVDC,--------,---
384,2023/05/04 00:40:04.7,-067.6193,mVDC,--------,---
385,2023/05/04 00:40:04.7,+062.6457,mVDC,--------,---
386,2023/05/04 00:40:04.8,-010.1916,mVDC,--------,---
387,2023/05/04 00:40:04.8,-013.8151,mVDC,--------,---
388,2023/05/04 00:40:04.8,+071.9877,mVDC,--------,---
389,2023/05/04 00:40:04.9,-067.6209,mVDC,--------,---
390,2023/05/04 00:40:04.9,+065.3018,mVDC,--------,---
391,2023/05/04 00:40:04.9,-009.8866,mVDC,--------,---
392,2023/05/04 00:40:05.0,-012.3534,mVDC,--------,---
393,2023/05/04 00:40:05.0,+065.5169,mVDC,--------,---
394,2023/05/04 00:40:05.0,-067.3118,mVDC,--------,---
395,2023/05/04 00:40:05.0,+070.3915,mVDC,--------,---
396,2023/05/04 00:40:05.1,-009.2210,mVDC,--------,---
397,2023/05/04 00:40:05.1,-011.4709,mVDC,--------,---
398,2023/05/04 00:40:05.1,+072.7390,mVDC,--------,---
399,2023/05/04 00:40:05.2,-066.7082,mVDC,--------,---
400,2023/05/04 00:40:05.2,+057.6776,mVDC,--------,---
401,2023/05/04 00:40:05.2,-024.6507,mVDC,--------,---
402,2023/05/04 00:40:05.3,-019.2391,mVDC,--------,---
403,2023/05/04 00:40:05.3,+069.7300,mVDC,--------,---
404,2023/05/04 00:40:05.3,-067.0407,mVDC,--------,---
405,2023/05/04 00:40:05.4,+060.4575,mVDC,--------,---
406,2023/05/04 00:40:05.4,-016.6436,mVDC,--------,---
407,2023/05/04 00:40:05.4,-025.4527,mVDC,--------,---
408,2023/05/04 00:40:05.5,+068.9100,mVDC,--------,---
409,2023/05/04 00:40:05.5,-067.4911,mVDC,--------,---
410,2023/05/04 00:40:05.5,+061.6422,mVDC,--------,---
411,2023/05/04 00:40:05.6,-009.0598,mVDC,--------,---
412,2023/05/04 00:40:05.6,-009.9523,mVDC,--------,---
413,2023/05/04 00:40:05.6,+071.2794,mVDC,--------,---
414,2023/05/04 00:40:05.7,-066.7112,mVDC,--------,---
415,2023/05/04 00:40:05.7,+058.9319,mVDC,--------,---
416,2023/05/04 00:40:05.7,-001.8841,mVDC,--------,---
417,2023/05/04 00:40:05.8,-028.4660,mVDC,--------,---
