Product,GWInstek,GDM9061,GEW921489,1.12,1.14
FileName,DMM DataLog-DMM DataLog-PIN4.csv.csv_0.csv
Function(1ST),DC Voltage,100/s
Function(2ND),OFF,NONE
LogUnit,Auto
MathFunction,Off
Interval,00:00:00.032
Software,V1.06,20200921,Win 10 64bit 
==========
Index,Time,1ST Value,Unit1,2ND Value,Unit2
415,2023/05/04 00:32:55.4,+02.15090,VDC,--------,---
416,2023/05/04 00:32:55.5,+02.15092,VDC,--------,---
417,2023/05/04 00:32:55.5,+02.15092,VDC,--------,---
418,2023/05/04 00:32:55.5,+02.15092,VDC,--------,---
419,2023/05/04 00:32:55.6,+02.15093,VDC,--------,---
420,2023/05/04 00:32:55.6,+02.15093,VDC,--------,---
421,2023/05/04 00:32:55.6,+02.15094,VDC,--------,---
422,2023/05/04 00:32:55.7,+02.15094,VDC,--------,---
423,2023/05/04 00:32:55.7,+02.15094,VDC,--------,---
424,2023/05/04 00:32:55.7,+02.15095,VDC,--------,---
425,2023/05/04 00:32:55.8,+02.15095,VDC,--------,---
426,2023/05/04 00:32:55.8,+02.15093,VDC,--------,---
427,2023/05/04 00:32:55.8,+02.15092,VDC,--------,---
428,2023/05/04 00:32:55.8,+02.15091,VDC,--------,---
429,2023/05/04 00:32:55.9,+02.15090,VDC,--------,---
430,2023/05/04 00:32:55.9,+02.15089,VDC,--------,---
431,2023/05/04 00:32:55.9,+02.15089,VDC,--------,---
432,2023/05/04 00:32:56.0,+02.15088,VDC,--------,---
433,2023/05/04 00:32:56.0,+02.15086,VDC,--------,---
434,2023/05/04 00:32:56.0,+02.15086,VDC,--------,---
435,2023/05/04 00:32:56.1,+02.15086,VDC,--------,---
436,2023/05/04 00:32:56.1,+02.15086,VDC,--------,---
437,2023/05/04 00:32:56.1,+02.15088,VDC,--------,---
438,2023/05/04 00:32:56.2,+02.15089,VDC,--------,---
439,2023/05/04 00:32:56.2,+02.15088,VDC,--------,---
440,2023/05/04 00:32:56.2,+02.15088,VDC,--------,---
441,2023/05/04 00:32:56.3,+02.15087,VDC,--------,---
442,2023/05/04 00:32:56.3,+02.15088,VDC,--------,---
443,2023/05/04 00:32:56.3,+02.15088,VDC,--------,---
444,2023/05/04 00:32:56.4,+02.15090,VDC,--------,---
445,2023/05/04 00:32:56.4,+02.15090,VDC,--------,---
446,2023/05/04 00:32:56.4,+02.15089,VDC,--------,---
447,2023/05/04 00:32:56.5,+02.15088,VDC,--------,---
448,2023/05/04 00:32:56.5,+02.15087,VDC,--------,---
449,2023/05/04 00:32:56.5,+02.15088,VDC,--------,---
450,2023/05/04 00:32:56.6,+02.15089,VDC,--------,---
451,2023/05/04 00:32:56.6,+02.15090,VDC,--------,---
452,2023/05/04 00:32:56.6,+02.15089,VDC,--------,---
453,2023/05/04 00:32:56.6,+02.15090,VDC,--------,---
454,2023/05/04 00:32:56.7,+02.15090,VDC,--------,---
455,2023/05/04 00:32:56.7,+02.15090,VDC,--------,---
456,2023/05/04 00:32:56.7,+02.15088,VDC,--------,---
457,2023/05/04 00:32:56.8,+02.15088,VDC,--------,---
458,2023/05/04 00:32:56.8,+02.15087,VDC,--------,---
459,2023/05/04 00:32:56.8,+02.15086,VDC,--------,---
460,2023/05/04 00:32:56.9,+02.15084,VDC,--------,---
461,2023/05/04 00:32:56.9,+02.15084,VDC,--------,---
462,2023/05/04 00:32:56.9,+02.15083,VDC,--------,---
463,2023/05/04 00:32:57.0,+02.15083,VDC,--------,---
464,2023/05/04 00:32:57.0,+02.15082,VDC,--------,---
465,2023/05/04 00:32:57.0,+02.15082,VDC,--------,---
466,2023/05/04 00:32:57.1,+02.15083,VDC,--------,---
467,2023/05/04 00:32:57.1,+02.15084,VDC,--------,---
468,2023/05/04 00:32:57.1,+02.15086,VDC,--------,---
469,2023/05/04 00:32:57.2,+02.15087,VDC,--------,---
470,2023/05/04 00:32:57.2,+02.15088,VDC,--------,---
471,2023/05/04 00:32:57.2,+02.15089,VDC,--------,---
472,2023/05/04 00:32:57.3,+02.15090,VDC,--------,---
473,2023/05/04 00:32:57.3,+02.15090,VDC,--------,---
474,2023/05/04 00:32:57.3,+02.15090,VDC,--------,---
475,2023/05/04 00:32:57.4,+02.15090,VDC,--------,---
476,2023/05/04 00:32:57.4,+02.15090,VDC,--------,---
477,2023/05/04 00:32:57.4,+02.15090,VDC,--------,---
478,2023/05/04 00:32:57.4,+02.15089,VDC,--------,---
479,2023/05/04 00:32:57.5,+02.15091,VDC,--------,---
480,2023/05/04 00:32:57.5,+02.15092,VDC,--------,---
481,2023/05/04 00:32:57.5,+02.15091,VDC,--------,---
482,2023/05/04 00:32:57.6,+02.15091,VDC,--------,---
483,2023/05/04 00:32:57.6,+02.15091,VDC,--------,---
484,2023/05/04 00:32:57.6,+02.15092,VDC,--------,---
485,2023/05/04 00:32:57.7,+02.15093,VDC,--------,---
486,2023/05/04 00:32:57.7,+02.15094,VDC,--------,---
487,2023/05/04 00:32:57.7,+02.15093,VDC,--------,---
488,2023/05/04 00:32:57.8,+02.15092,VDC,--------,---
489,2023/05/04 00:32:57.8,+02.15091,VDC,--------,---
490,2023/05/04 00:32:57.8,+02.15091,VDC,--------,---
491,2023/05/04 00:32:57.9,+02.15090,VDC,--------,---
492,2023/05/04 00:32:57.9,+02.15091,VDC,--------,---
493,2023/05/04 00:32:57.9,+02.15090,VDC,--------,---
494,2023/05/04 00:32:58.0,+02.15088,VDC,--------,---
495,2023/05/04 00:32:58.0,+02.15087,VDC,--------,---
496,2023/05/04 00:32:58.0,+02.15086,VDC,--------,---
497,2023/05/04 00:32:58.1,+02.15086,VDC,--------,---
498,2023/05/04 00:32:58.1,+02.15085,VDC,--------,---
499,2023/05/04 00:32:58.1,+02.15085,VDC,--------,---
500,2023/05/04 00:32:58.2,+02.15085,VDC,--------,---
501,2023/05/04 00:32:58.2,+02.15085,VDC,--------,---
502,2023/05/04 00:32:58.2,+02.15085,VDC,--------,---
503,2023/05/04 00:32:58.2,+02.15087,VDC,--------,---
504,2023/05/04 00:32:58.3,+02.15089,VDC,--------,---
505,2023/05/04 00:32:58.3,+02.15090,VDC,--------,---
506,2023/05/04 00:32:58.3,+02.15089,VDC,--------,---
507,2023/05/04 00:32:58.4,+02.15092,VDC,--------,---
508,2023/05/04 00:32:58.4,+02.15095,VDC,--------,---
509,2023/05/04 00:32:58.4,+02.15094,VDC,--------,---
510,2023/05/04 00:32:58.5,+02.15093,VDC,--------,---
511,2023/05/04 00:32:58.5,+02.15092,VDC,--------,---
512,2023/05/04 00:32:58.5,+02.15095,VDC,--------,---
513,2023/05/04 00:32:58.6,+02.15096,VDC,--------,---
514,2023/05/04 00:32:58.6,+02.15096,VDC,--------,---
515,2023/05/04 00:32:58.6,+02.15096,VDC,--------,---
516,2023/05/04 00:32:58.7,+02.15097,VDC,--------,---
517,2023/05/04 00:32:58.7,+02.15098,VDC,--------,---
518,2023/05/04 00:32:58.7,+02.15098,VDC,--------,---
519,2023/05/04 00:32:58.8,+02.15098,VDC,--------,---
520,2023/05/04 00:32:58.8,+02.15099,VDC,--------,---
521,2023/05/04 00:32:58.8,+02.15099,VDC,--------,---
522,2023/05/04 00:32:58.9,+02.15098,VDC,--------,---
523,2023/05/04 00:32:58.9,+02.15098,VDC,--------,---
524,2023/05/04 00:32:58.9,+02.15098,VDC,--------,---
525,2023/05/04 00:32:59.0,+02.15098,VDC,--------,---
526,2023/05/04 00:32:59.0,+02.15098,VDC,--------,---
527,2023/05/04 00:32:59.0,+02.15097,VDC,--------,---
528,2023/05/04 00:32:59.0,+02.15097,VDC,--------,---
529,2023/05/04 00:32:59.1,+02.15097,VDC,--------,---
530,2023/05/04 00:32:59.1,+02.15097,VDC,--------,---
531,2023/05/04 00:32:59.1,+02.15095,VDC,--------,---
532,2023/05/04 00:32:59.2,+02.15094,VDC,--------,---
533,2023/05/04 00:32:59.2,+02.15093,VDC,--------,---
534,2023/05/04 00:32:59.2,+02.15092,VDC,--------,---
535,2023/05/04 00:32:59.3,+02.15091,VDC,--------,---
536,2023/05/04 00:32:59.3,+02.15092,VDC,--------,---
537,2023/05/04 00:32:59.3,+02.15092,VDC,--------,---
538,2023/05/04 00:32:59.4,+02.15092,VDC,--------,---
539,2023/05/04 00:32:59.4,+02.15092,VDC,--------,---
540,2023/05/04 00:32:59.4,+02.15093,VDC,--------,---
541,2023/05/04 00:32:59.5,+02.15093,VDC,--------,---
542,2023/05/04 00:32:59.5,+02.15094,VDC,--------,---
543,2023/05/04 00:32:59.5,+02.15094,VDC,--------,---
544,2023/05/04 00:32:59.6,+02.15094,VDC,--------,---
545,2023/05/04 00:32:59.6,+02.15093,VDC,--------,---
546,2023/05/04 00:32:59.6,+02.15093,VDC,--------,---
547,2023/05/04 00:32:59.7,+02.15093,VDC,--------,---
548,2023/05/04 00:32:59.7,+02.15093,VDC,--------,---
549,2023/05/04 00:32:59.7,+02.15092,VDC,--------,---
550,2023/05/04 00:32:59.8,+02.15091,VDC,--------,---
551,2023/05/04 00:32:59.8,+02.15092,VDC,--------,---
552,2023/05/04 00:32:59.8,+02.15091,VDC,--------,---
553,2023/05/04 00:32:59.8,+02.15090,VDC,--------,---
554,2023/05/04 00:32:59.9,+02.15090,VDC,--------,---
555,2023/05/04 00:32:59.9,+02.15091,VDC,--------,---
556,2023/05/04 00:32:59.9,+02.15092,VDC,--------,---
557,2023/05/04 00:33:00.0,+02.15091,VDC,--------,---
558,2023/05/04 00:33:00.0,+02.15091,VDC,--------,---
559,2023/05/04 00:33:00.0,+02.15091,VDC,--------,---
560,2023/05/04 00:33:00.1,+02.15090,VDC,--------,---
561,2023/05/04 00:33:00.1,+02.15090,VDC,--------,---
562,2023/05/04 00:33:00.1,+02.15091,VDC,--------,---
563,2023/05/04 00:33:00.2,+02.15092,VDC,--------,---
564,2023/05/04 00:33:00.2,+02.15092,VDC,--------,---
565,2023/05/04 00:33:00.2,+02.15093,VDC,--------,---
566,2023/05/04 00:33:00.3,+02.15093,VDC,--------,---
567,2023/05/04 00:33:00.3,+02.15094,VDC,--------,---
568,2023/05/04 00:33:00.3,+02.15095,VDC,--------,---
569,2023/05/04 00:33:00.4,+02.15096,VDC,--------,---
570,2023/05/04 00:33:00.4,+02.15096,VDC,--------,---
571,2023/05/04 00:33:00.4,+02.15096,VDC,--------,---
572,2023/05/04 00:33:00.5,+02.15097,VDC,--------,---
573,2023/05/04 00:33:00.5,+02.15097,VDC,--------,---
574,2023/05/04 00:33:00.5,+02.15097,VDC,--------,---
575,2023/05/04 00:33:00.6,+02.15096,VDC,--------,---
576,2023/05/04 00:33:00.6,+02.15095,VDC,--------,---
577,2023/05/04 00:33:00.6,+02.15095,VDC,--------,---
578,2023/05/04 00:33:00.6,+02.15094,VDC,--------,---
579,2023/05/04 00:33:00.7,+02.15094,VDC,--------,---
580,2023/05/04 00:33:00.7,+02.15095,VDC,--------,---
581,2023/05/04 00:33:00.7,+02.15095,VDC,--------,---
582,2023/05/04 00:33:00.8,+02.15094,VDC,--------,---
583,2023/05/04 00:33:00.8,+02.15094,VDC,--------,---
584,2023/05/04 00:33:00.8,+02.15095,VDC,--------,---
585,2023/05/04 00:33:00.9,+02.15095,VDC,--------,---
586,2023/05/04 00:33:00.9,+02.15095,VDC,--------,---
587,2023/05/04 00:33:00.9,+02.15095,VDC,--------,---
588,2023/05/04 00:33:01.0,+02.15094,VDC,--------,---
589,2023/05/04 00:33:01.0,+02.15094,VDC,--------,---
590,2023/05/04 00:33:01.0,+02.15094,VDC,--------,---
591,2023/05/04 00:33:01.1,+02.15094,VDC,--------,---
592,2023/05/04 00:33:01.1,+02.15095,VDC,--------,---
593,2023/05/04 00:33:01.1,+02.15095,VDC,--------,---
594,2023/05/04 00:33:01.2,+02.15094,VDC,--------,---
595,2023/05/04 00:33:01.2,+02.15094,VDC,--------,---
596,2023/05/04 00:33:01.2,+02.15094,VDC,--------,---
597,2023/05/04 00:33:01.3,+02.15095,VDC,--------,---
598,2023/05/04 00:33:01.3,+02.15095,VDC,--------,---
599,2023/05/04 00:33:01.3,+02.15094,VDC,--------,---
600,2023/05/04 00:33:01.4,+02.15094,VDC,--------,---
601,2023/05/04 00:33:01.4,+02.15095,VDC,--------,---
602,2023/05/04 00:33:01.4,+02.15093,VDC,--------,---
603,2023/05/04 00:33:01.4,+02.15094,VDC,--------,---
604,2023/05/04 00:33:01.5,+02.15094,VDC,--------,---
605,2023/05/04 00:33:01.5,+02.15094,VDC,--------,---
606,2023/05/04 00:33:01.5,+02.15093,VDC,--------,---
607,2023/05/04 00:33:01.6,+02.15093,VDC,--------,---
608,2023/05/04 00:33:01.6,+02.15093,VDC,--------,---
609,2023/05/04 00:33:01.6,+02.15094,VDC,--------,---
610,2023/05/04 00:33:01.7,+02.15094,VDC,--------,---
611,2023/05/04 00:33:01.7,+02.15093,VDC,--------,---
612,2023/05/04 00:33:01.7,+02.15093,VDC,--------,---
613,2023/05/04 00:33:01.8,+02.15093,VDC,--------,---
614,2023/05/04 00:33:01.8,+02.15093,VDC,--------,---
615,2023/05/04 00:33:01.8,+02.15094,VDC,--------,---
616,2023/05/04 00:33:01.9,+02.15095,VDC,--------,---
617,2023/05/04 00:33:01.9,+02.15094,VDC,--------,---
618,2023/05/04 00:33:01.9,+02.15093,VDC,--------,---
619,2023/05/04 00:33:02.0,+02.15093,VDC,--------,---
620,2023/05/04 00:33:02.0,+02.15093,VDC,--------,---
621,2023/05/04 00:33:02.0,+02.15093,VDC,--------,---
622,2023/05/04 00:33:02.1,+02.15092,VDC,--------,---
623,2023/05/04 00:33:02.1,+02.15092,VDC,--------,---
624,2023/05/04 00:33:02.1,+02.15092,VDC,--------,---
625,2023/05/04 00:33:02.2,+02.15092,VDC,--------,---
626,2023/05/04 00:33:02.2,+02.15093,VDC,--------,---
627,2023/05/04 00:33:02.2,+02.15094,VDC,--------,---
628,2023/05/04 00:33:02.2,+02.15094,VDC,--------,---
629,2023/05/04 00:33:02.3,+02.15094,VDC,--------,---
630,2023/05/04 00:33:02.3,+02.15094,VDC,--------,---
631,2023/05/04 00:33:02.3,+02.15095,VDC,--------,---
632,2023/05/04 00:33:02.4,+02.15096,VDC,--------,---
633,2023/05/04 00:33:02.4,+02.15096,VDC,--------,---
634,2023/05/04 00:33:02.4,+02.15096,VDC,--------,---
635,2023/05/04 00:33:02.5,+02.15096,VDC,--------,---
636,2023/05/04 00:33:02.5,+02.15095,VDC,--------,---
637,2023/05/04 00:33:02.5,+02.15094,VDC,--------,---
638,2023/05/04 00:33:02.6,+02.15094,VDC,--------,---
639,2023/05/04 00:33:02.6,+02.15094,VDC,--------,---
640,2023/05/04 00:33:02.6,+02.15094,VDC,--------,---
641,2023/05/04 00:33:02.7,+02.15094,VDC,--------,---
642,2023/05/04 00:33:02.7,+02.15095,VDC,--------,---
643,2023/05/04 00:33:02.7,+02.15094,VDC,--------,---
644,2023/05/04 00:33:02.8,+02.15095,VDC,--------,---
645,2023/05/04 00:33:02.8,+02.15094,VDC,--------,---
646,2023/05/04 00:33:02.8,+02.15094,VDC,--------,---
647,2023/05/04 00:33:02.9,+02.15094,VDC,--------,---
648,2023/05/04 00:33:02.9,+02.15094,VDC,--------,---
649,2023/05/04 00:33:02.9,+02.15093,VDC,--------,---
650,2023/05/04 00:33:03.0,+02.15093,VDC,--------,---
651,2023/05/04 00:33:03.0,+02.15093,VDC,--------,---
652,2023/05/04 00:33:03.0,+02.15093,VDC,--------,---
653,2023/05/04 00:33:03.0,+02.15093,VDC,--------,---
654,2023/05/04 00:33:03.1,+02.15093,VDC,--------,---
655,2023/05/04 00:33:03.1,+02.15093,VDC,--------,---
656,2023/05/04 00:33:03.1,+02.15094,VDC,--------,---
657,2023/05/04 00:33:03.2,+02.15095,VDC,--------,---
658,2023/05/04 00:33:03.2,+02.15095,VDC,--------,---
659,2023/05/04 00:33:03.2,+02.15095,VDC,--------,---
660,2023/05/04 00:33:03.3,+02.15096,VDC,--------,---
661,2023/05/04 00:33:03.3,+02.15096,VDC,--------,---
662,2023/05/04 00:33:03.3,+02.15096,VDC,--------,---
663,2023/05/04 00:33:03.4,+02.15096,VDC,--------,---
664,2023/05/04 00:33:03.4,+02.15097,VDC,--------,---
665,2023/05/04 00:33:03.4,+02.15097,VDC,--------,---
666,2023/05/04 00:33:03.5,+02.15096,VDC,--------,---
667,2023/05/04 00:33:03.5,+02.15096,VDC,--------,---
668,2023/05/04 00:33:03.5,+02.15097,VDC,--------,---
669,2023/05/04 00:33:03.6,+02.15097,VDC,--------,---
670,2023/05/04 00:33:03.6,+02.15097,VDC,--------,---
671,2023/05/04 00:33:03.6,+02.15097,VDC,--------,---
672,2023/05/04 00:33:03.7,+02.15098,VDC,--------,---
673,2023/05/04 00:33:03.7,+02.15097,VDC,--------,---
674,2023/05/04 00:33:03.7,+02.15098,VDC,--------,---
675,2023/05/04 00:33:03.8,+02.15098,VDC,--------,---
676,2023/05/04 00:33:03.8,+02.15098,VDC,--------,---
677,2023/05/04 00:33:03.8,+02.15099,VDC,--------,---
678,2023/05/04 00:33:03.8,+02.15099,VDC,--------,---
679,2023/05/04 00:33:03.9,+02.15100,VDC,--------,---
680,2023/05/04 00:33:03.9,+02.15101,VDC,--------,---
681,2023/05/04 00:33:03.9,+02.15102,VDC,--------,---
682,2023/05/04 00:33:04.0,+02.15101,VDC,--------,---
683,2023/05/04 00:33:04.0,+02.15103,VDC,--------,---
684,2023/05/04 00:33:04.0,+02.15103,VDC,--------,---
685,2023/05/04 00:33:04.1,+02.15101,VDC,--------,---
686,2023/05/04 00:33:04.1,+02.15100,VDC,--------,---
687,2023/05/04 00:33:04.1,+02.15099,VDC,--------,---
688,2023/05/04 00:33:04.2,+02.15101,VDC,--------,---
689,2023/05/04 00:33:04.2,+02.15100,VDC,--------,---
690,2023/05/04 00:33:04.2,+02.15098,VDC,--------,---
691,2023/05/04 00:33:04.3,+02.15096,VDC,--------,---
692,2023/05/04 00:33:04.3,+02.15095,VDC,--------,---
693,2023/05/04 00:33:04.3,+02.15094,VDC,--------,---
694,2023/05/04 00:33:04.4,+02.15093,VDC,--------,---
695,2023/05/04 00:33:04.4,+02.15094,VDC,--------,---
696,2023/05/04 00:33:04.4,+02.15093,VDC,--------,---
697,2023/05/04 00:33:04.5,+02.15094,VDC,--------,---
698,2023/05/04 00:33:04.5,+02.15092,VDC,--------,---
699,2023/05/04 00:33:04.5,+02.15092,VDC,--------,---
700,2023/05/04 00:33:04.6,+02.15092,VDC,--------,---
701,2023/05/04 00:33:04.6,+02.15093,VDC,--------,---
702,2023/05/04 00:33:04.6,+02.15094,VDC,--------,---
703,2023/05/04 00:33:04.7,+02.15095,VDC,--------,---
704,2023/05/04 00:33:04.7,+02.15095,VDC,--------,---
705,2023/05/04 00:33:04.7,+02.15096,VDC,--------,---
706,2023/05/04 00:33:04.7,+02.15096,VDC,--------,---
707,2023/05/04 00:33:04.8,+02.15097,VDC,--------,---
708,2023/05/04 00:33:04.8,+02.15097,VDC,--------,---
709,2023/05/04 00:33:04.8,+02.15095,VDC,--------,---
710,2023/05/04 00:33:04.9,+02.15096,VDC,--------,---
711,2023/05/04 00:33:04.9,+02.15095,VDC,--------,---
712,2023/05/04 00:33:04.9,+02.15093,VDC,--------,---
713,2023/05/04 00:33:05.0,+02.15093,VDC,--------,---
714,2023/05/04 00:33:05.0,+02.15093,VDC,--------,---
715,2023/05/04 00:33:05.0,+02.15093,VDC,--------,---
716,2023/05/04 00:33:05.1,+02.15092,VDC,--------,---
717,2023/05/04 00:33:05.1,+02.15092,VDC,--------,---
718,2023/05/04 00:33:05.1,+02.15093,VDC,--------,---
719,2023/05/04 00:33:05.2,+02.15093,VDC,--------,---
720,2023/05/04 00:33:05.2,+02.15092,VDC,--------,---
721,2023/05/04 00:33:05.2,+02.15092,VDC,--------,---
722,2023/05/04 00:33:05.3,+02.15093,VDC,--------,---
723,2023/05/04 00:33:05.3,+02.15093,VDC,--------,---
724,2023/05/04 00:33:05.3,+02.15093,VDC,--------,---
725,2023/05/04 00:33:05.4,+02.15093,VDC,--------,---
726,2023/05/04 00:33:05.4,+02.15093,VDC,--------,---
727,2023/05/04 00:33:05.4,+02.15092,VDC,--------,---
728,2023/05/04 00:33:05.5,+02.15091,VDC,--------,---
729,2023/05/04 00:33:05.5,+02.15091,VDC,--------,---
730,2023/05/04 00:33:05.5,+02.15092,VDC,--------,---
731,2023/05/04 00:33:05.5,+02.15091,VDC,--------,---
732,2023/05/04 00:33:05.6,+02.15092,VDC,--------,---
733,2023/05/04 00:33:05.6,+02.15090,VDC,--------,---
734,2023/05/04 00:33:05.6,+02.15089,VDC,--------,---
735,2023/05/04 00:33:05.7,+02.15089,VDC,--------,---
736,2023/05/04 00:33:05.7,+02.15090,VDC,--------,---
737,2023/05/04 00:33:05.7,+02.15090,VDC,--------,---
738,2023/05/04 00:33:05.8,+02.15090,VDC,--------,---
739,2023/05/04 00:33:05.8,+02.15091,VDC,--------,---
740,2023/05/04 00:33:05.8,+02.15091,VDC,--------,---
741,2023/05/04 00:33:05.9,+02.15092,VDC,--------,---
742,2023/05/04 00:33:05.9,+02.15094,VDC,--------,---
743,2023/05/04 00:33:05.9,+02.15095,VDC,--------,---
744,2023/05/04 00:33:06.0,+02.15096,VDC,--------,---
745,2023/05/04 00:33:06.0,+02.15098,VDC,--------,---
746,2023/05/04 00:33:06.0,+02.15098,VDC,--------,---
747,2023/05/04 00:33:06.1,+02.15098,VDC,--------,---
748,2023/05/04 00:33:06.1,+02.15099,VDC,--------,---
749,2023/05/04 00:33:06.1,+02.15098,VDC,--------,---
750,2023/05/04 00:33:06.2,+02.15098,VDC,--------,---
751,2023/05/04 00:33:06.2,+02.15097,VDC,--------,---
752,2023/05/04 00:33:06.2,+02.15095,VDC,--------,---
753,2023/05/04 00:33:06.3,+02.15094,VDC,--------,---
754,2023/05/04 00:33:06.3,+02.15093,VDC,--------,---
755,2023/05/04 00:33:06.3,+02.15092,VDC,--------,---
756,2023/05/04 00:33:06.3,+02.15092,VDC,--------,---
757,2023/05/04 00:33:06.4,+02.15092,VDC,--------,---
758,2023/05/04 00:33:06.4,+02.15093,VDC,--------,---
759,2023/05/04 00:33:06.4,+02.15094,VDC,--------,---
760,2023/05/04 00:33:06.5,+02.15095,VDC,--------,---
761,2023/05/04 00:33:06.5,+02.15096,VDC,--------,---
762,2023/05/04 00:33:06.5,+02.15095,VDC,--------,---
763,2023/05/04 00:33:06.6,+02.15096,VDC,--------,---
764,2023/05/04 00:33:06.6,+02.15097,VDC,--------,---
765,2023/05/04 00:33:06.6,+02.15097,VDC,--------,---
766,2023/05/04 00:33:06.7,+02.15097,VDC,--------,---
767,2023/05/04 00:33:06.7,+02.15098,VDC,--------,---
768,2023/05/04 00:33:06.7,+02.15100,VDC,--------,---
769,2023/05/04 00:33:06.8,+02.15099,VDC,--------,---
770,2023/05/04 00:33:06.8,+02.15099,VDC,--------,---
771,2023/05/04 00:33:06.8,+02.15099,VDC,--------,---
772,2023/05/04 00:33:06.9,+02.15100,VDC,--------,---
773,2023/05/04 00:33:06.9,+02.15102,VDC,--------,---
774,2023/05/04 00:33:06.9,+02.15104,VDC,--------,---
775,2023/05/04 00:33:07.0,+02.15104,VDC,--------,---
776,2023/05/04 00:33:07.0,+02.15104,VDC,--------,---
777,2023/05/04 00:33:07.0,+02.15104,VDC,--------,---
778,2023/05/04 00:33:07.1,+02.15104,VDC,--------,---
779,2023/05/04 00:33:07.1,+02.15105,VDC,--------,---
780,2023/05/04 00:33:07.1,+02.15105,VDC,--------,---
781,2023/05/04 00:33:07.1,+02.15106,VDC,--------,---
782,2023/05/04 00:33:07.2,+02.15106,VDC,--------,---
783,2023/05/04 00:33:07.2,+02.15106,VDC,--------,---
784,2023/05/04 00:33:07.2,+02.15106,VDC,--------,---
785,2023/05/04 00:33:07.3,+02.15105,VDC,--------,---
786,2023/05/04 00:33:07.3,+02.15104,VDC,--------,---
787,2023/05/04 00:33:07.3,+02.15104,VDC,--------,---
788,2023/05/04 00:33:07.4,+02.15103,VDC,--------,---
789,2023/05/04 00:33:07.4,+02.15102,VDC,--------,---
790,2023/05/04 00:33:07.4,+02.15103,VDC,--------,---
791,2023/05/04 00:33:07.5,+02.15102,VDC,--------,---
792,2023/05/04 00:33:07.5,+02.15102,VDC,--------,---
793,2023/05/04 00:33:07.5,+02.15101,VDC,--------,---
794,2023/05/04 00:33:07.6,+02.15101,VDC,--------,---
795,2023/05/04 00:33:07.6,+02.15102,VDC,--------,---
796,2023/05/04 00:33:07.6,+02.15103,VDC,--------,---
797,2023/05/04 00:33:07.7,+02.15104,VDC,--------,---
798,2023/05/04 00:33:07.7,+02.15104,VDC,--------,---
799,2023/05/04 00:33:07.7,+02.15105,VDC,--------,---
800,2023/05/04 00:33:07.8,+02.15104,VDC,--------,---
801,2023/05/04 00:33:07.8,+02.15105,VDC,--------,---
802,2023/05/04 00:33:07.8,+02.15105,VDC,--------,---
803,2023/05/04 00:33:07.9,+02.15105,VDC,--------,---
804,2023/05/04 00:33:07.9,+02.15105,VDC,--------,---
805,2023/05/04 00:33:07.9,+02.15103,VDC,--------,---
806,2023/05/04 00:33:07.9,+02.15102,VDC,--------,---
807,2023/05/04 00:33:08.0,+02.15101,VDC,--------,---
808,2023/05/04 00:33:08.0,+02.15101,VDC,--------,---
809,2023/05/04 00:33:08.0,+02.15101,VDC,--------,---
810,2023/05/04 00:33:08.1,+02.15100,VDC,--------,---
811,2023/05/04 00:33:08.1,+02.15100,VDC,--------,---
812,2023/05/04 00:33:08.1,+02.15101,VDC,--------,---
813,2023/05/04 00:33:08.2,+02.15102,VDC,--------,---
814,2023/05/04 00:33:08.2,+02.15102,VDC,--------,---
815,2023/05/04 00:33:08.2,+02.15103,VDC,--------,---
816,2023/05/04 00:33:08.3,+02.15104,VDC,--------,---
817,2023/05/04 00:33:08.3,+02.15105,VDC,--------,---
818,2023/05/04 00:33:08.3,+02.15104,VDC,--------,---
819,2023/05/04 00:33:08.4,+02.15104,VDC,--------,---
820,2023/05/04 00:33:08.4,+02.15104,VDC,--------,---
821,2023/05/04 00:33:08.4,+02.15104,VDC,--------,---
822,2023/05/04 00:33:08.5,+02.15102,VDC,--------,---
823,2023/05/04 00:33:08.5,+02.15100,VDC,--------,---
824,2023/05/04 00:33:08.5,+02.15098,VDC,--------,---
825,2023/05/04 00:33:08.6,+02.15096,VDC,--------,---
826,2023/05/04 00:33:08.6,+02.15093,VDC,--------,---
827,2023/05/04 00:33:08.6,+02.15092,VDC,--------,---
828,2023/05/04 00:33:08.7,+02.15091,VDC,--------,---
829,2023/05/04 00:33:08.7,+02.15090,VDC,--------,---
830,2023/05/04 00:33:08.7,+02.15090,VDC,--------,---
831,2023/05/04 00:33:08.7,+02.15089,VDC,--------,---
832,2023/05/04 00:33:08.8,+02.15089,VDC,--------,---
833,2023/05/04 00:33:08.8,+02.15090,VDC,--------,---
834,2023/05/04 00:33:08.8,+02.15091,VDC,--------,---
835,2023/05/04 00:33:08.9,+02.15092,VDC,--------,---
836,2023/05/04 00:33:08.9,+02.15092,VDC,--------,---
837,2023/05/04 00:33:08.9,+02.15093,VDC,--------,---
838,2023/05/04 00:33:09.0,+02.15094,VDC,--------,---
839,2023/05/04 00:33:09.0,+02.15094,VDC,--------,---
840,2023/05/04 00:33:09.0,+02.15095,VDC,--------,---
841,2023/05/04 00:33:09.1,+02.15094,VDC,--------,---
842,2023/05/04 00:33:09.1,+02.15094,VDC,--------,---
843,2023/05/04 00:33:09.1,+02.15092,VDC,--------,---
844,2023/05/04 00:33:09.2,+02.15091,VDC,--------,---
845,2023/05/04 00:33:09.2,+02.15091,VDC,--------,---
