0.7482900619506836,3679.000000,3554.000000,3019.000000,2643.000000,1152.000000,297.000000,-2,1233.000000,2.99513513
1.4954063892364502,3678.000000,3552.000000,3020.000000,2643.000000,1152.000000,296.000000,-2,1238.000000,2.99513856
2.249568223953247,3679.000000,3553.000000,3020.000000,2643.000000,1152.000000,296.000000,-2,1236.000000,2.99514036
2.9987733364105225,3678.000000,3553.000000,3021.000000,2643.000000,1151.000000,297.000000,-2,1240.000000,2.99515318
3.745415687561035,3678.000000,3553.000000,3019.000000,2641.000000,1151.000000,297.000000,-2,1237.000000,2.99514902
4.4950666427612305,3679.000000,3555.000000,3020.000000,2644.000000,1152.000000,296.000000,-2,1237.000000,2.99513654
5.243968963623047,3678.000000,3554.000000,3021.000000,2643.000000,1152.000000,295.000000,-2,1239.000000,2.99513296
5.996350288391113,3678.000000,3554.000000,3020.000000,2644.000000,1151.000000,297.000000,-2,1237.000000,2.99513626
6.742673635482788,3678.000000,3553.000000,3020.000000,2642.000000,1150.000000,297.000000,-2,1240.000000,2.99512666
7.492225885391235,3678.000000,3553.000000,3019.000000,2643.000000,1152.000000,297.000000,-2,1235.000000,2.99512217
8.242064952850342,3678.000000,3553.000000,3020.000000,2643.000000,1151.000000,298.000000,-2,1238.000000,2.9951091
8.991276025772095,3677.000000,3553.000000,3018.000000,2643.000000,1151.000000,297.000000,-2,1235.000000,2.99510131
9.73932433128357,3677.000000,3552.000000,3019.000000,2642.000000,1151.000000,296.000000,-2,1237.000000,2.99509502
10.491240739822388,3678.000000,3554.000000,3019.000000,2643.000000,1153.000000,297.000000,-2,1236.000000,2.99507286
11.239253044128418,3678.000000,3553.000000,3022.000000,2642.000000,1151.000000,296.000000,-2,1238.000000,2.99506892
11.990460395812988,3677.000000,3553.000000,3019.000000,2643.000000,1153.000000,297.000000,-2,1236.000000,2.99506064
12.740667819976807,3679.000000,3554.000000,3021.000000,2643.000000,1152.000000,295.000000,-2,1239.000000,2.99506034
13.490487575531006,3678.000000,3553.000000,3020.000000,2643.000000,1152.000000,297.000000,-2,1236.000000,2.99505696
14.241437196731567,3678.000000,3552.000000,3019.000000,2642.000000,1151.000000,296.000000,-2,1236.000000,2.99505978
14.992904424667358,3678.000000,3554.000000,3020.000000,2643.000000,1151.000000,297.000000,-2,1235.000000,2.99507725
15.738922595977783,3678.000000,3551.000000,3019.000000,2642.000000,1151.000000,296.000000,-2,1235.000000,2.99509058
16.48837161064148,3678.000000,3554.000000,3018.000000,2644.000000,1152.000000,298.000000,-2,1239.000000,2.99509227
17.23752522468567,3678.000000,3554.000000,3020.000000,2643.000000,1151.000000,296.000000,-2,1235.000000,2.99509968
17.988994598388672,3678.000000,3554.000000,3020.000000,2643.000000,1151.000000,296.000000,-2,1239.000000,2.99511645
18.73960781097412,3680.000000,3553.000000,3021.000000,2643.000000,1151.000000,296.000000,-2,1235.000000,2.9951279
19.487407684326172,3677.000000,3554.000000,3019.000000,2644.000000,1152.000000,298.000000,-2,1240.000000,2.99513582
20.237783193588257,3679.000000,3553.000000,3020.000000,2643.000000,1152.000000,296.000000,-2,1235.000000,2.99513892
20.988016366958618,3678.000000,3554.000000,3018.000000,2642.000000,1153.000000,296.000000,-2,1239.000000,2.99515394
21.734787940979004,3678.000000,3553.000000,3020.000000,2642.000000,1151.000000,296.000000,-2,1236.000000,2.99515899
22.485742568969727,3679.000000,3554.000000,3019.000000,2644.000000,1152.000000,298.000000,-2,1238.000000,2.99515366
23.234743118286133,3679.000000,3553.000000,3021.000000,2644.000000,1152.000000,298.000000,-2,1238.000000,2.99514888
