0.5172834396362305,2.964834,2.813518,2.388698,2.093348,0.903854,0.222524,-1.000000
1.5450820922851562,2.964834,2.812709,2.388698,2.094157,0.903045,0.222524,-1.000000
2.558634042739868,2.964834,2.814327,2.388698,2.093348,0.902235,0.222524,-1.000000
3.584141969680786,2.964834,2.814327,2.388698,2.094157,0.903854,0.223334,-1.000000
4.608725547790527,2.964834,2.813518,2.388698,2.093348,0.903854,0.222524,-1.000000
5.629905462265015,2.964025,2.814327,2.388698,2.092539,0.903045,0.223334,-1.000000
6.651625394821167,2.964834,2.814327,2.388698,2.092539,0.903854,0.224952,-1.000000
7.676310777664185,2.964834,2.813518,2.388698,2.093348,0.903045,0.223334,-1.000000
8.699510097503662,2.964834,2.812709,2.387889,2.094157,0.903854,0.224143,-1.000000
9.723032474517822,2.964834,2.814327,2.387889,2.094157,0.903045,0.223334,-1.000000
10.743811845779419,2.964025,2.814327,2.388698,2.093348,0.903045,0.223334,-1.000000
11.763456583023071,2.964025,2.814327,2.387889,2.093348,0.903854,0.222524,-1.000000
12.780999660491943,2.964834,2.814327,2.387889,2.093348,0.903854,0.222524,-1.000000
13.795334577560425,2.964025,2.813518,2.388698,2.094157,0.903854,0.223334,-1.000000
14.812361717224121,2.964834,2.814327,2.388698,2.093348,0.903045,0.223334,-1.000000
15.833019018173218,2.964834,2.814327,2.388698,2.094157,0.903854,0.222524,-1.000000
16.85697364807129,2.964834,2.815136,2.388698,2.093348,0.903854,0.223334,-1.000000
17.880799531936646,2.964834,2.813518,2.389508,2.093348,0.903854,0.222524,-1.000000
18.90380334854126,2.964834,2.814327,2.388698,2.093348,0.902235,0.222524,-1.000000
19.922954559326172,2.964834,2.813518,2.387889,2.094157,0.904663,0.222524,-1.000000
20.94704246520996,2.964834,2.814327,2.388698,2.093348,0.904663,0.222524,-1.000000
21.972985982894897,2.964834,2.814327,2.388698,2.094157,0.903854,0.221715,-1.000000
22.9952552318573,2.964834,2.814327,2.388698,2.094157,0.903045,0.222524,-1.000000
24.020091772079468,2.964834,2.815136,2.388698,2.094157,0.903854,0.223334,-1.000000
25.040831565856934,2.964025,2.814327,2.387889,2.094157,0.902235,0.223334,-1.000000
26.060565948486328,2.964834,2.813518,2.388698,2.094157,0.903045,0.223334,-1.000000
27.08026695251465,2.964834,2.815136,2.388698,2.094157,0.903854,0.223334,-1.000000
28.10393977165222,2.964834,2.814327,2.388698,2.093348,0.903854,0.223334,-1.000000
29.122447729110718,2.964834,2.812709,2.388698,2.093348,0.903854,0.223334,-1.000000
30.14704990386963,2.964834,2.812709,2.387889,2.091729,0.903045,0.222524,-1.000000
31.17066764831543,2.965643,2.813518,2.388698,2.093348,0.904663,0.222524,-1.000000
32.193294525146484,2.964834,2.814327,2.387889,2.093348,0.903854,0.220906,-1.000000
